"","agencyAcronym","allowLateComment","attachmentCount","commentDueDate","commentStartDate","commentText","docketId","docketTitle","docketType","documentId","documentStatus","documentType","numberOfCommentsReceived","openForComment","postedDate","submitterName","title","organization","summary","rin"
"83","DOT",FALSE,1,"2010-09-23T23:59:59-04:00","2010-08-03T00:00:00-04:00","See attached file(s)","DOT-OST-2010-0140","Enhancing Airline Passenger Protections","Rulemaking","DOT-OST-2010-0140-1580","Posted","Public Submission",1,FALSE,"2010-09-23T00:00:00-04:00","Arnold Cheng","Cathay Pacific Airways Limited","Cathay Pacific Airways Limited","Attachment Contents : ...which in turn would almost certainly result in complex and time-consuming <endeca_term>litigation</endeca_term>. Such a scenario does little to achieve the laudable 5 Cathay Pacific...","Not Assigned"
"84","DOT",FALSE,1,"2010-08-09T23:59:59-04:00","2010-06-08T00:00:00-04:00","See attached file(s)","DOT-OST-2010-0140","Enhancing Airline Passenger Protections","Rulemaking","DOT-OST-2010-0140-1510","Posted","Public Submission",1,FALSE,"2010-09-22T00:00:00-04:00","Myron Hall","Myron Taylor Hall ","Regulation Room - Summary of Discussion","Attachment Contents : ...to consumer demand for peanut free flights or because of fear of <endeca_term>litigation</endeca_term>. Commenters debated whether peanut allergies are covered under existing regulation and legislation...","Not Assigned"
"85","DOT",FALSE,1,"2010-07-09T23:59:59-04:00","2010-05-10T00:00:00-04:00","The attached comments are respectfully submitted by the Airport Minority Advisory Council (AMAC).  Thank you.","DOT-OST-2010-0118","Disadvantaged Business Enterprise: Program Improvements","Rulemaking","DOT-OST-2010-0118-0160","Posted","Public Submission",1,FALSE,"2010-07-14T00:00:00-04:00","Don O'Bannon, Chairman","Airport Minority Advisory Council (AMAC)","Airport Minority Advisory Council (AMAC)","Attachment Contents : ...the absence of discrimination. Any recipient that is potentially subject to constitutional <endeca_term>litigation</endeca_term> challenging the DBE program should be strongly encouraged (including the provision of...","2105-AD75"
"86","DOT",FALSE,0,"2010-08-09T23:59:59-04:00","2010-06-08T00:00:00-04:00","I sympathize for those who have allergies to peanuts or who have children that have this allergy.  However, after reading a number of the open comments I believe that banning peanuts on flights or flights containing person(s) aboard with these allergies will be very difficult at best.  If a proposed ban on peanuts is passed it will create a whole new category of goods that the TSA agents will now have to look for;  peanuts, peanut butter products and any other product that has peanut oil or nuts in their ingredients.  If someone is going to bring them on board for a snack there is no guarantee that any particular passenger will voluntarily give up those products or not eat them during flight.  These items cannot be detected or identified by x-ray or other currently used TSA devices.  I see a real potential for litigation against those that brought/ate them on board or for the peanut dust left behind by the last passenger assigned to that seat.  There are language barriers and many other reasons why someone didn't think or comply that such a ban.  As a frequent flier,  I would not support such a ban, other than what the airlines already do to help accommodate passengers with this allergy.","DOT-OST-2010-0140","Enhancing Airline Passenger Protections","Rulemaking","DOT-OST-2010-0140-0857","Posted","Public Submission",1,FALSE,"2010-07-12T00:00:00-04:00","Jesse Fuller","Jesse David Fuller",NA,NA,"Not Assigned"
"87","DOT",FALSE,0,"2010-07-09T23:59:59-04:00","2010-05-10T00:00:00-04:00","I am writing in support of the proposed rule change that would increase the Personal Net Worth (PNW) test from $750,000 to $1.31 million.  This change to 49 CFR Part 26 would be welcome.

The current low PNW threshold often drives the disadvantaged owners of DBE firms to make economic decisions based on DBE status retention rather than other, more conventional, market drivers.  For example, the exclusion of the business firm itself from the PNW calculation results in some DBE owners causing value to accumulate within the business rather than distributing it to the owners.  This can result in accumulated earnings tax issues, increases in litigation exposure, and so forth.

I also support the exclusion of qualified retirement accounts from the calculation of the PNW cap.  Funds in qualified retirement accounts, while perhaps liquid, are not easily liquidated and available for the use of the DBE business without tax penalties.  For this reason exclusion from the calculation is warranted.

Finally, I also endorse an additional rule change that would cause the PNW cap to be revisited every year and adjusted based upon the CPI-U.  At a minimum this should be done every few years – not every twenty.

Thank you for considering these views.","DOT-OST-2010-0118","Disadvantaged Business Enterprise: Program Improvements","Rulemaking","DOT-OST-2010-0118-0087","Posted","Public Submission",1,FALSE,"2010-07-09T00:00:00-04:00","William Cotter","William J. Cotter",NA,NA,"2105-AD75"
"88","DOT",FALSE,0,"2010-07-09T23:59:59-04:00","2010-05-10T00:00:00-04:00","In our firm’s law practice, we represent a number of firms that qualify as “disadvantaged business enterprises” (DBE).  We are writing to support certain aspects of the proposed rulemaking that would amend 49 CFR Part 26 (Docket No. OST-2010-0118).

In particular, we strongly support the proposed adjustment to the personal net worth (PNW) test under consideration that would revise the PNW cap from $750,000 to $1.31 million (49 CFR 26.67).  We have found that the unadjusted PNW cap has driven some of our clients to make economic decisions that are not always in the best interests of the DBE firm, or in the best interests of the qualifying DBE owner.   

For example, historically the value of the DBE firm itself and the personal residence of the qualifying DBE owner have been excluded from the PNW calculation.   We are aware that in order to continue to meet the unrealistically low PNW cap some DBE firms have built up value within the DBE firm itself instead of distributing that wealth to the qualifying DBE owner because that wealth would be “charged against” his or her PNW cap.  Often this accumulation of value within a DBE firm leaves the firm vulnerable to other problems, such as accumulated earnings tax, being targeted for litigation, and so forth.

Similarly, we are aware of qualifying DBE owners who have acquired personal residences of more significant value that they might otherwise have acquired – simply because its value would not be “charged against” the PNW calculation.

In short, we see the low PNW cap as influencing DBE firms and their owners to make economic decisions based on typical market factors rather than being driven by an artificially low PNW cap.

We also endorse  the exclusion from the PNW calculation of the qualifying DBE owner’s qualified retirement accounts such 401k accounts, individual retirement accounts (IRAs), Roth IRAs, Keough plans, SEP plans and similar tax deferred accounts.  Funds contained in such accounts cannot be acce","DOT-OST-2010-0118","Disadvantaged Business Enterprise: Program Improvements","Rulemaking","DOT-OST-2010-0118-0065","Posted","Public Submission",1,FALSE,"2010-07-08T00:00:00-04:00","William Cotter","William J. Cotter ",NA,NA,"2105-AD75"
"89","DOT",FALSE,1,NA,"2010-05-25T00:00:00-04:00",NA,"DOT-OST-2010-0140","Enhancing Airline Passenger Protections","Rulemaking","DOT-OST-2010-0140-0649","Posted","Public Submission",1,FALSE,"2010-07-07T00:00:00-04:00","Crystal Kane","Crystal Kane",NA,"Attachment Contents : ...clients and will continue to work with them on legislative, administrative and <endeca_term>litigation</endeca_term> strategies to force the airlines to provide reasonable accommodations for passengers with...","Not Assigned"
"90","DOT",FALSE,0,"2010-08-09T23:59:59-04:00","2010-06-08T00:00:00-04:00","In regards to the DOT new guidelines on peanuts served in flight, I feel the following should be adopted:

(1) Banning the serving of peanuts and 
all peanut products by both U.S. and foreign carriers on flights 
covered by DOT's disability rule;

My 4-year old son and my 7-year old nephew both have life-threatening peanut allergies.  Both me and my sister carry Epinephrine.  My sister's son has had several severe reactions so far.  For children/people this sensitive, it takes only physical contact (by touching peanut oil on seats & surrounding area, or breathing air containing peanut particulate) to cause a severe reaction.  I have avoided flying with my son for this reason.  

I have a a friend who traveled on a flight that provided a peanut-free zone voluntarily, but because the seats contained previous passengers who ate peanuts, or because the peanut particulate was traveling throughout the cabin her son's airway closed up and his face swollen.  She was lucky, there was a doctor on board who helped her out, she gave the epinephrine, and her son's airway opened again.  

With so many other options for in-flight snacks, it seems ridiculous to me that airlines would even choose to serve something that an increasing number of children are severely allergic to.  I would think that the potential risk of litigation would be enough to ensure they would not choose to serve peanuts, but that is just not the case.  I think the DOT should protect those passengers if the airline chooses not to.","DOT-OST-2010-0140","Enhancing Airline Passenger Protections","Rulemaking","DOT-OST-2010-0140-0670","Posted","Public Submission",1,FALSE,"2010-07-07T00:00:00-04:00","Rachel Kimball","Rachel Sharp Kimball ",NA,NA,"Not Assigned"
"91","DOT",FALSE,1,NA,"2010-04-02T00:00:00-04:00","See attached ALPA comments for the Safety subcommittee of the Secretary's FAAC.","DOT-OST-2010-0074","Future of Aviation Advisory Committee","Nonrulemaking","DOT-OST-2010-0074-0067","Posted","Public Submission",1,FALSE,"2010-07-01T00:00:00-04:00","Ana McAhron-Schultz","ALPA","ALPA","Attachment Contents : ...against the reporter’s professional credentials) and in the courts in civil <endeca_term>litigation</endeca_term>. 3. The National Airspace System needs NextGen. 4 a. The Nation’s...",NA
"92","DOT",FALSE,1,"2010-06-21T23:59:59-04:00","2010-06-17T00:00:00-04:00","Please see attached PDF file with comments.  Consistent with the Federal register notice, 75 Fed. Reg. 34,519 (June 17, 2010), these comments also were filed at FAAC@dot.gov.","DOT-OST-2010-0074","Future of Aviation Advisory Committee","Nonrulemaking","DOT-OST-2010-0074-0061","Posted","Public Submission",1,FALSE,"2010-06-24T00:00:00-04:00",NA,"Air Transport Association","Air Transport Association","Attachment Contents : ...this authority very rarely, perhaps concerned that it will be subject to <endeca_term>litigation</endeca_term>. While environmental reviews are important, they should be streamlined for ATC measures...",NA
"93","DOT",FALSE,1,"2010-07-09T23:59:59-04:00","2010-05-10T00:00:00-04:00",NA,"DOT-OST-2010-0118","Disadvantaged Business Enterprise: Program Improvements","Rulemaking","DOT-OST-2010-0118-0022","Posted","Public Submission",1,FALSE,"2010-06-03T00:00:00-04:00","Michael Conner","Wilkes-Barre/Scranton International Airport","Wilkes-Barre/Scranton International Airport","Attachment Contents : ...urmecessary, but also a precursor to lower quality work standards and additional <endeca_term>litigation</endeca_term>. 2) Regarding the list of program sfrategies to achieve this small business...","2105-AD75"
"94","DOT",FALSE,1,"2010-04-05T23:59:59-04:00","2010-02-04T00:00:00-05:00","Medical Review Officers are strong supports of drug testing programs. There are many who feel that the current DOT program is not meeting the DOT's, the pubic's, or employers' interest in safety or drug deterrence.
These are the second set of comments and recommendations looking at SAMHSA's  specimen validity rules, the proposed IITF, and CCF. There is also a comment on the DOT's rule making process in respect to the 1991 Omnibus Employee Testing Act and potential legal concerns regarding the department's enforceability of its regulations. 
The goal of these comments is to help DOT improve its  program within the scope of the NPRM and help the administration understand the administrative and technical deficiencies.","DOT-OST-2010-0026","Procedures for Transportation Workplace Drug and Alcohol Testing Program","Rulemaking","DOT-OST-2010-0026-0031","Posted","Public Submission",1,FALSE,"2010-04-07T00:00:00-04:00","Theodore Shults","Theodore F. Shults",NA,"Attachment Contents : ...and the protection of individual rights and put a stop to the <endeca_term>litigation</endeca_term> over the matter. DOT also had to address shy bladder issues that...","2105-AD95"
"95","DOT",FALSE,1,NA,"2009-04-21T00:00:00-04:00",NA,"DOT-OST-2009-0093","Psychiatric Service Dog Society - Petition for Rulemaking - Nondiscrimination on the Basis of Disability in Air Travel ","Nonrulemaking","DOT-OST-2009-0093-0331","Posted","Public Submission",1,FALSE,"2010-03-22T00:00:00-04:00",NA,"Robyn J. Cohen","Robyn J. Cohen, Esquire","Attachment Contents : ...another category, you are just opening up Pandora's box to numerous <endeca_term>litigation</endeca_term> and dangers in the future. Contrary to the Department of Transportations opinion...",NA
"96","DOT",FALSE,1,"2009-12-17T23:59:59-05:00","2009-09-18T00:00:00-04:00","See attached.
","DOT-OST-2009-0093","Psychiatric Service Dog Society - Petition for Rulemaking - Nondiscrimination on the Basis of Disability in Air Travel ","Nonrulemaking","DOT-OST-2009-0093-0330","Posted","Public Submission",1,FALSE,"2010-03-18T00:00:00-04:00","Robyn Cohen, Esquire","Robyn J. Cohen, Esquire",NA,"Attachment Contents : ...another category, you are just opening up Pandora’s box to numerous <endeca_term>litigation</endeca_term> and dangers in the future. Contrary to the Department of Transportations opinion...",NA
